Date,Year,Pitcher,PitcherThrows,Inning,PAofInning,BatterSide,PitchofPA,Balls,Strikes,PitchType,ReleaseSpeed,InducedVertBreak,HorzBreak,ReleaseHeight,ReleaseSide,Extension,PlateHeight,PlateSide,SpinRate,SpinAxis,swing_prob,whiff_prob_gs,whiff_prob
7/10/2019,2019,Pitcher X,Left,5,2,Right,6,3,2,FASTBALL,92.29060364,12.94690037,-11.62320042,5.308539867,-1.337790012,5.84841013,3.785059929,-1.063529968,1911.670044,140.5899963,0.118068673,0.422905505,0.049931892
7/10/2019,2019,Pitcher X,Left,5,3,Left,1,0,0,FASTBALL,91.83209991,16.59429932,-9.160369873,5.509170055,-1.488630056,5.972040176,3.537719965,0.426048011,1822.670044,153.5339966,0.238938168,0.496425569,0.118615016
7/10/2019,2019,Pitcher X,Left,5,3,Left,2,0,1,SLIDER,83.39499664,0.809158027,4.569930077,5.49630022,-1.422039986,7.779319763,3.157390118,0.506339014,2573.23999,260.506012,0.749795973,0.326680422,0.244943665
7/10/2019,2019,Pitcher X,Left,5,3,Left,3,0,2,SLIDER,84.00050354,2.989069939,0.983810008,5.552010059,-1.339560032,5.407120228,1.73052001,1.332290053,2641.129883,201.5559998,0.5417943,0.553741813,0.300014158
7/10/2019,2019,Pitcher X,Left,5,4,Right,1,0,0,FASTBALL,90.7322998,18.72489929,-13.38829994,5.58382988,-1.322669983,5.784049988,3.096570015,0.788807988,1932.319946,146.7850037,0.259684861,0.252519459,0.06557548
7/10/2019,2019,Pitcher X,Left,6,1,Left,1,0,0,FASTBALL,90.25630188,14.12940025,-6.813280106,5.619410038,-1.26959002,5.917250156,3.134190083,1.402570009,1869.719971,156.7940063,0.034603361,0.369558632,0.012787971
7/10/2019,2019,Pitcher X,Left,6,1,Left,2,1,0,FASTBALL,91.30860138,16.33659935,-12.06019974,5.481510162,-1.35126996,5.847770214,2.013020039,0.628867984,2069.47998,145.977005,0.254425824,0.121738747,0.030973481
7/10/2019,2019,Pitcher X,Left,6,1,Left,3,1,1,SLIDER,84.02829742,1.651829958,2.49819994,5.543029785,-1.51681006,5.484099865,0.970705986,0.327170998,,237.6419983,0.590484679,0.768684983,0.453896705
7/10/2019,2019,Pitcher X,Left,6,1,Left,4,2,1,FASTBALL,91.22260284,16.86100006,-9.893130302,5.50921011,-1.418079972,5.936100006,3.526060104,0.867631972,2048.379883,152.0189972,0.241908818,0.500038683,0.120963767
7/10/2019,2019,Pitcher X,Left,6,1,Left,5,2,2,FASTBALL,93.47350311,16.64299965,-8.827039719,5.382130146,-1.441689968,5.927830219,2.461410046,-0.257678002,2068.889893,154.4920044,0.964652538,0.109452538,0.105583669
7/10/2019,2019,Pitcher X,Left,6,1,Left,6,2,2,SLIDER,83.19889832,-0.582038999,4.500699997,5.448860168,-1.355180025,5.685770035,1.616019964,0.399688005,2477.139893,277.322998,0.915960312,0.253794223,0.232465436
7/10/2019,2019,Pitcher X,Left,6,2,Left,1,0,0,SLIDER,81.5102005,1.195559978,4.630360126,5.507790089,-1.481209993,5.626339912,3.437129974,-0.032531101,2548.449951,256.2019958,0.16766417,0.309883684,0.051956391
7/10/2019,2019,Pitcher X,Left,6,2,Left,2,0,1,SLIDER,82.74189758,-0.820738971,5.836100101,5.544370174,-1.405240059,5.27354002,2.208280087,0.420145988,2615.959961,278.3729858,0.814116061,0.151058227,0.122978929
7/10/2019,2019,Pitcher X,Left,6,2,Left,3,0,2,SLIDER,83.05249786,-3.4863801,2.647069931,5.455719948,-1.516409993,5.578539848,1.605440021,0.625891984,2397.199951,322.1359863,0.838297606,0.339977115,0.285002002
7/10/2019,2019,Pitcher X,Left,6,2,Left,4,0,2,FASTBALL,92.9516983,11.62880039,-3.053740025,5.237820148,-1.143049955,5.793340206,3.096620083,-0.129740998,2108.429932,167.9459991,0.950107992,0.196885154,0.187062158
7/10/2019,2019,Pitcher X,Left,6,3,Right,1,0,0,SLIDER,82.88890076,-3.749769926,4.558040142,5.405290127,-1.455250025,5.408120155,3.936470032,-1.064299941,2690.97998,309.4389954,0.003845958,0.654055953,0.002515472
7/10/2019,2019,Pitcher X,Left,6,3,Right,2,1,0,FASTBALL,93.22519684,17.94919968,-9.57586956,5.367630005,-1.462900043,5.877950191,0.58436799,1.080170035,2128.780029,154.3130035,0.004155015,0.742018819,0.003083099
7/10/2019,2019,Pitcher X,Left,6,3,Right,3,2,0,FASTBALL,91.05380249,13.6573,-8.492970467,5.536170006,-1.345370054,5.925020218,3.545909882,0.101409003,2032.579956,150.6649933,0.365487933,0.321335346,0.117444191
7/10/2019,2019,Pitcher X,Left,6,3,Right,4,2,1,FASTBALL,93.22579956,10.91699982,-6.386779785,5.256080151,-1.444620013,6.005360126,1.871119976,1.283149958,2130.199951,152.3809967,0.321382672,0.249198392,0.080088045
7/10/2019,2019,Pitcher X,Left,6,3,Right,5,3,1,FASTBALL,91.55000305,10.78079987,-7.53990984,5.338409901,-1.333389997,6.035480022,2.139009953,0.184514999,2027.579956,147.7279968,0.870859504,0.047370661,0.04125319
7/10/2019,2019,Pitcher X,Left,6,3,Right,6,3,2,FASTBALL,92.61180115,13.02490044,-5.391260147,5.185359955,-1.356019974,6.073760033,3.347280025,0.054226,2026.369995,160.1069946,0.969120502,0.185367644,0.179643584
7/10/2019,2019,Pitcher X,Left,6,3,Right,7,3,2,FASTBALL,92.36160278,9.129890442,-7.455389977,5.154870033,-1.292899966,6.146699905,3.092639923,0.403975993,1945.319946,143.5630035,0.960614562,0.1217461,0.116951077
7/10/2019,2019,Pitcher X,Left,6,4,Right,1,0,0,FASTBALL,91.94619751,12.36830044,-6.923309803,5.371890068,-1.434550047,6.133759975,1.991529942,0.703166008,2028.420044,153.3800049,0.416459411,0.059456296,0.024761134
7/10/2019,2019,Pitcher X,Left,6,4,Right,2,0,1,SLIDER,85.04650116,-1.164100051,1.841199994,5.400060177,-1.455039978,6.342820168,-0.413646996,1.529260039,2616.179932,299.3160095,0.05696601,0.98930347,0.056356672
7/10/2019,2019,Pitcher X,Left,6,4,Right,3,1,1,CHANGEUP,87.19860077,8.442230225,-7.850220203,5.380459785,-1.534909964,6.202610016,2.405639887,1.028689981,1672.550049,139.9160004,0.35726428,0.125049829,0.044675837
7/10/2019,2019,Pitcher X,Left,6,4,Right,4,2,1,CHANGEUP,87.64800262,4.121729851,-11.84329987,5.270440102,-1.516919971,5.944610119,1.389289975,0.762826979,1735.920044,111.8679962,0.418117881,0.431761563,0.18052723
7/10/2019,2019,Pitcher X,Left,6,4,Right,5,2,2,SLIDER,86.53690338,4.996190071,5.240580082,5.430449963,-1.343989968,5.85367012,0.693089008,1.340070009,1292.949951,228.197998,0.285286039,0.901130557,0.257079967
7/10/2019,2019,Pitcher X,Left,6,4,Right,6,3,2,SLIDER,83.91960144,1.052039981,2.497050047,5.333370209,-1.461519957,5.984149933,1.474799991,1.28392005,2574.77002,247.5209961,0.614735425,0.647112131,0.397802751
7/10/2019,2019,Pitcher X,Left,6,4,Right,7,3,2,FASTBALL,92.53289795,16.58909988,-10.61410046,5.392020226,-1.297189951,6.084869862,2.68404007,0.921319008,2076.699951,149.8079987,0.697646856,0.059423331,0.0414565
7/15/2019,2019,Pitcher X,Left,1,1,Right,1,0,0,FASTBALL,93.05290222,13.46969986,-6.764820099,5.511569977,-1.628919959,5.831960201,1.951589942,1.121559978,1876.380005,151.3339996,0.20291163,0.158431098,0.032147512
7/15/2019,2019,Pitcher X,Left,1,1,Right,2,1,0,FASTBALL,93.5298996,15.5994997,-9.539600372,5.521150112,-1.787539959,5.722340107,2.437099934,-0.507974982,2015.780029,147.4219971,0.65426296,0.154446304,0.101048496
7/15/2019,2019,Pitcher X,Left,1,2,Right,1,0,0,FASTBALL,94.75900269,12.73130035,-5.011159897,5.459740162,-1.758870006,5.720479965,3.326050043,0.295269012,1951.469971,155.9210052,0.588953733,0.310963929,0.183143367
7/15/2019,2019,Pitcher X,Left,1,2,Right,2,0,1,FASTBALL,94.04949951,10.32310009,-7.985159874,5.489439964,-1.750329971,5.818900108,2.480370045,1.380370021,1969.569946,140.151001,0.175872907,0.142307326,0.025028003
7/15/2019,2019,Pitcher X,Left,1,2,Right,3,1,1,FASTBALL,94.2397995,14.38210011,-10.2560997,5.457719803,-1.757730007,5.864409924,2.117239952,-0.940868974,1975.449951,143.3999939,0.416392148,0.186805472,0.077784332
7/15/2019,2019,Pitcher X,Left,1,2,Right,4,1,2,CHANGEUP,88.79429626,6.654139996,-10.21080017,5.405099869,-1.724560022,5.858850002,1.356930017,-0.086057797,1874.060059,121.9720001,0.819531798,0.244130462,0.200072677
7/15/2019,2019,Pitcher X,Left,1,3,Right,1,0,0,FASTBALL,94.84609985,16.03800011,-5.022270203,5.483270168,-1.683570027,5.823860168,2.160049915,0.620687008,2080.5,160.8130035,0.5264709,0.079471014,0.041839176
7/15/2019,2019,Pitcher X,Left,1,4,Right,1,0,0,CHANGEUP,89.19779968,7.284969807,-8.012940407,5.470650196,-1.799980044,5.923890114,2.038850069,0.499069005,1881.319946,130.0200043,0.460477144,0.202483281,0.093238923
7/15/2019,2019,Pitcher X,Left,1,4,Right,2,0,1,CHANGEUP,89.38729858,4.602270126,-9.685400009,5.38575983,-1.807729959,5.893139839,3.083760023,-0.45034501,1845.630005,114.5550003,0.643807054,0.10489209,0.067530267
7/15/2019,2019,Pitcher X,Left,1,4,Right,3,0,2,FASTBALL,93.26529694,11.47039986,-5.255990028,5.467070103,-1.746039987,5.766210079,3.436419964,-0.489870995,1900.439941,152.5039978,0.832991481,0.3137604,0.26135974
7/15/2019,2019,Pitcher X,Left,2,1,Right,1,0,0,FASTBALL,93.48860168,15.47109985,-8.007360458,5.526159763,-1.639799953,5.642570019,2.31276989,0.663920999,1951.969971,151.2149963,0.465180546,0.073350169,0.034121072
7/15/2019,2019,Pitcher X,Left,2,1,Right,2,0,1,FASTBALL,93.9332962,18.78179932,-5.373519897,5.471020222,-1.555459976,5.776110172,1.769459963,1.027150035,1956.47998,162.772995,0.322455525,0.126207352,0.040696258
7/15/2019,2019,Pitcher X,Left,2,1,Right,3,1,1,CHANGEUP,88.53910065,8.265350342,-8.235600471,5.433460236,-1.653489947,5.797639847,0.543012023,-0.699411988,1872.130005,132.9559937,0.106031604,0.897927821,0.095208727
7/15/2019,2019,Pitcher X,Left,2,1,Right,4,2,1,FASTBALL,94.00270081,18.89949989,-7.371419907,5.551780224,-1.832219958,5.645160198,2.715130091,-0.67928201,2058.73999,157.647995,0.739576697,0.310454011,0.229604552
7/15/2019,2019,Pitcher X,Left,2,1,Right,5,2,2,FASTBALL,93.91059875,16.04339981,-8.106710434,5.492730141,-1.562150002,5.846049786,2.896689892,0.514017999,1908.540039,151.8670044,0.954480648,0.101811729,0.097177325
7/15/2019,2019,Pitcher X,Left,2,1,Right,6,2,2,CHANGEUP,89.50379944,12.01179981,-7.113110065,5.484089851,-1.563150048,5.817940235,2.098099947,0.211937994,1919,147.1990051,0.940665543,0.152178675,0.143149236
7/15/2019,2019,Pitcher X,Left,2,1,Right,7,2,2,CHANGEUP,90.20780182,10.84749985,-8.259949684,5.345809937,-1.652119994,5.947979927,1.542930007,-0.137620002,1870.660034,140.75,0.886690319,0.256845385,0.227742316
7/15/2019,2019,Pitcher X,Left,2,2,Right,1,0,0,FASTBALL,94.30290222,17.45949936,-7.963079929,5.499390125,-1.820129991,5.632800102,3.091830015,-1.067420006,1925.640015,154.3220062,0.075942144,0.420283705,0.031917246
7/15/2019,2019,Pitcher X,Left,2,2,Right,2,0,1,CHANGEUP,89.04889679,6.75221014,-7.978950024,5.382289886,-1.768030047,5.989470005,1.631219983,0.136342004,1820.339966,127.9960022,0.810251474,0.241880655,0.195984158
7/15/2019,2019,Pitcher X,Left,2,3,Left,1,0,0,FASTBALL,94.22660065,16.46159935,-8.331629753,5.469009876,-1.645069957,5.757349968,2.819000006,-0.597769022,1988.869995,151.9199982,0.646734357,0.173912391,0.112475118
7/15/2019,2019,Pitcher X,Left,2,3,Left,2,0,1,FASTBALL,94.45429993,12.51760006,-10.27569962,5.424339771,-1.596029997,5.863770008,1.978139997,1.600640059,1968.73999,139.3789978,0.01446882,0.555766702,0.008041288
7/15/2019,2019,Pitcher X,Left,2,3,Left,3,1,1,SLIDER,85.94869995,1.335620046,2.482800007,5.379570007,-1.844230056,5.661630154,0.181999996,1.181839943,1241.97998,228.326004,0.168147787,0.965441704,0.162336886
7/15/2019,2019,Pitcher X,Left,2,3,Left,4,2,1,FASTBALL,93.87149811,11.30259991,-9.230600357,5.423429966,-1.777680039,5.773039818,3.588589907,-1.027269959,1908.699951,139.151001,0.479404211,0.482093155,0.231117489
7/15/2019,2019,Pitcher X,Left,2,3,Left,5,2,2,SLIDER,86.54689789,-1.530779958,4.641250134,5.41245985,-1.881489992,5.655970097,1.881000042,0.324189007,,298.1440125,0.91660285,0.19316338,0.177054105
7/15/2019,2019,Pitcher X,Left,2,4,Right,1,0,0,FASTBALL,94.00530243,13.13199997,-10.01130009,5.39741993,-1.840880036,5.885879993,1.623880029,-0.612092972,1918.73999,141.4210052,0.150982276,0.101712175,0.015356736
7/15/2019,2019,Pitcher X,Left,2,4,Right,2,0,1,FASTBALL,94.92790222,13.28779984,-10.29249954,5.383810043,-1.708130002,5.835340023,2.014219999,-0.486712009,1838.47998,141.0549927,0.72538656,0.110196821,0.079935293
7/15/2019,2019,Pitcher X,Left,2,4,Right,3,0,2,SLIDER,87.45649719,-0.645483017,3.035000086,5.309840202,-1.723850012,5.642169952,1.481250048,0.448381007,2649.169922,295.394989,0.892533302,0.301739097,0.269312192
7/15/2019,2019,Pitcher X,Left,2,4,Right,4,0,2,SLIDER,86.37290192,-2.443870068,2.159300089,5.363279819,-1.661200047,5.617670059,0.825791001,0.577575982,2693.689941,342.322998,0.61284101,0.744105577,0.456018414
7/15/2019,2019,Pitcher X,Left,3,1,Left,1,0,0,FASTBALL,93.11270142,15.96070004,-5.446169853,5.505549908,-1.745239973,5.662149906,3.011519909,-0.101640001,2041.530029,159.404007,0.592923582,0.364054412,0.215856446
7/15/2019,2019,Pitcher X,Left,3,1,Left,2,0,1,FASTBALL,93.35320282,15.35289955,-8.817099571,5.566929817,-1.491410017,5.77259016,1.513509989,-0.158972993,1944.890015,148.8430023,0.48203221,0.097249895,0.046877582
7/15/2019,2019,Pitcher X,Left,3,1,Left,3,0,2,SLIDER,86.33499908,-0.195336998,3.284110069,5.474750042,-1.600340009,5.381490231,2.573869944,0.199854001,2599.620117,281.1390076,0.891419351,0.138443425,0.123411148
7/15/2019,2019,Pitcher X,Left,3,2,Right,1,0,0,SLIDER,85.53800201,1.547780037,4.480040073,5.587709904,-1.61879003,5.486179829,2.302099943,-0.556573987,2521.439941,248.6459961,0.158101976,0.187290326,0.029610971
7/15/2019,2019,Pitcher X,Left,3,2,Right,2,0,1,FASTBALL,93.97190094,13.31439972,-6.531970024,5.421450138,-1.598999977,5.623569965,4.064109802,0.778200984,1952.400024,151.7830048,0.078826785,0.544479668,0.042919582
7/15/2019,2019,Pitcher X,Left,3,2,Right,3,1,1,CHANGEUP,88.34889984,5.754000187,-10.94999981,5.46378994,-1.662340045,5.626039982,2.223180056,-0.383736014,1845.109985,117.0630035,0.916384578,0.132023364,0.120984175
7/15/2019,2019,Pitcher X,Left,3,3,Right,1,0,0,CHANGEUP,87.7684021,3.877470016,-11.91790009,5.417980194,-1.712260008,5.783599854,3.516530037,-1.610090017,1901.530029,108.1869965,0.006461439,0.401061654,0.002591435
7/15/2019,2019,Pitcher X,Left,3,3,Right,2,1,0,FASTBALL,93.69360352,18.4864006,-7.640920162,5.531380177,-1.723649979,5.643620014,2.640729904,-0.596073985,1980.01001,156.4759979,0.574656308,0.220433474,0.126673486
7/15/2019,2019,Pitcher X,Left,4,1,Right,1,0,0,FASTBALL,92.69429779,14.18169975,-10.28520012,5.494259834,-1.697250009,5.690939903,1.514150023,-1.03907001,1980.890015,142.9340057,0.037304517,0.238594547,0.008900654
7/15/2019,2019,Pitcher X,Left,4,1,Right,2,0,1,SLIDER,86.3348999,2.131969929,2.842669964,5.568389893,-1.536180019,5.53497982,2.38293004,0.031837799,,221.1100006,0.881651878,0.098865137,0.087164633
7/15/2019,2019,Pitcher X,Left,4,2,Right,1,0,0,FASTBALL,93.67900085,17.05599976,-7.432620049,5.470580101,-1.709210038,5.710999966,0.951395988,0.087584399,1953.310059,155.1660004,0.026607461,0.37065208,0.009862111
7/15/2019,2019,Pitcher X,Left,4,2,Right,2,1,0,FASTBALL,93.97570038,14.54810047,-8.396499634,5.477310181,-1.643129945,5.787919998,0.289213985,0.086637199,1963.400024,148.5390015,0.007931343,0.75387305,0.005979226
7/15/2019,2019,Pitcher X,Left,4,2,Right,3,2,0,FASTBALL,93.61109924,11.02429962,-5.327250004,5.275189877,-1.712460041,5.886940002,2.593760014,-0.743726015,1847.800049,151.2259979,0.337181091,0.144496486,0.048721483
7/15/2019,2019,Pitcher X,Left,4,2,Right,4,2,1,FASTBALL,92.9048996,15.70530033,-5.178070068,5.524799824,-1.67335999,5.780720234,2.789010048,-0.654582024,1881.5,159.9069977,0.771384716,0.206283301,0.159123786
7/15/2019,2019,Pitcher X,Left,4,3,Right,1,0,0,CHANGEUP,88.21340179,-1.154129982,-13.38850021,5.264009953,-1.741639972,5.954259872,1.31238997,-0.269477993,1813.290039,87.25029755,0.593827069,0.571557224,0.339406151
7/15/2019,2019,Pitcher X,Left,4,4,Right,1,0,0,CHANGEUP,88.19010162,9.236240387,-9.299500465,5.354360104,-1.757120013,5.870259762,2.931319952,-0.199206993,1871.780029,133.1320038,0.537504554,0.1023679,0.055023213
7/15/2019,2019,Pitcher X,Left,4,5,Left,1,0,0,FASTBALL,93.44219971,15.55119991,-6.35559988,5.501870155,-1.674679995,5.780260086,2.36796999,0.049898699,2063.22998,156.0769958,0.532188356,0.150146037,0.079905973
7/15/2019,2019,Pitcher X,Left,5,1,Right,1,0,0,FASTBALL,93.48719788,16.65909958,-8.829299927,5.498000145,-1.682680011,5.639619827,1.869920015,-0.788393974,2007.27002,150.9450073,0.104763418,0.148943871,0.015603869
7/15/2019,2019,Pitcher X,Left,5,1,Right,2,0,1,FASTBALL,93.79540253,11.52799988,-8.479169846,5.242219925,-1.792179942,5.709980011,2.794960022,-1.155369997,2077.600098,141.8430023,0.222635776,0.325567007,0.072482863
7/15/2019,2019,Pitcher X,Left,5,1,Right,3,0,2,FASTBALL,93.69020081,15.05360031,-7.023240089,5.396840096,-1.747079968,5.815480232,0.963636994,-0.635317981,2034.97998,153.3249969,0.075594716,0.370931953,0.028040496
7/15/2019,2019,Pitcher X,Left,5,1,Right,4,1,2,SLIDER,88.44619751,4.495079994,-1.080000043,5.366980076,-1.586989999,5.637110233,1.439139962,-0.343531996,2565.810059,154.4210052,0.751471102,0.209605038,0.157512129
7/15/2019,2019,Pitcher X,Left,5,2,Left,1,0,0,FASTBALL,94.37969971,13.04650021,-6.751309872,5.396810055,-1.625990033,5.82652998,1.874410033,0.536445022,2052.280029,150.5559998,0.262578875,0.272114486,0.071451515
7/15/2019,2019,Pitcher X,Left,5,2,Left,2,0,1,FASTBALL,93.90039825,14.69069958,-6.549139977,5.316659927,-1.88338995,5.755829811,3.237610102,-1.98458004,1906.819946,154.1549988,0.020082615,0.452515334,0.009087691
7/15/2019,2019,Pitcher X,Left,5,2,Left,3,1,1,SLIDER,86.77690125,0.477079988,3.442280054,5.267429829,-1.734060049,5.736440182,1.521720052,0.00673719,2685.25,263.2770081,0.74734509,0.430134922,0.321459222
7/15/2019,2019,Pitcher X,Left,5,2,Left,4,1,2,SLIDER,86.96009827,3.188019991,3.221489906,5.43723011,-1.60405004,5.610370159,2.657320023,-0.075881898,,215.345993,0.913834035,0.120683834,0.110284995
7/15/2019,2019,Pitcher X,Left,5,2,Left,5,1,2,SLIDER,86.71659851,2.729939938,3.095920086,5.544040203,-1.512899995,5.627140045,0.157618999,1.640110016,2603.580078,217.9250031,0.097667716,0.965112805,0.094260364
7/15/2019,2019,Pitcher X,Left,5,2,Left,6,2,2,FASTBALL,95.51260376,12.4598999,-8.758390427,5.349380016,-1.666100025,5.870170116,2.019200087,0.792964995,2006,143.2539978,0.598343134,0.168154746,0.100614238
7/15/2019,2019,Pitcher X,Left,5,3,Right,1,0,0,FASTBALL,95.00469971,13.2833004,-8.130539894,5.416679859,-1.743250012,5.811970234,1.057899952,-0.921685994,2034.390015,146.8289948,0.018771028,0.525161862,0.009857828
7/15/2019,2019,Pitcher X,Left,5,3,Right,2,1,0,FASTBALL,94.36669922,14.7809,-8.166500092,5.3895998,-1.76681006,5.742189884,2.882050037,-2.746119976,1974.140015,149.5930023,0.000162392,0.671851218,0.000109103
7/15/2019,2019,Pitcher X,Left,5,3,Right,3,2,0,CHANGEUP,90.33630371,5.244160175,-12.90310001,5.268509865,-1.683719993,6.065169811,1.016080022,0.472669989,1889.839966,112.1610031,0.262614012,0.778546989,0.204457348
7/15/2019,2019,Pitcher X,Left,5,3,Right,4,2,1,CHANGEUP,90.13200378,2.985189915,-11.41539955,5.170440197,-1.738790035,6.100490093,1.233219981,-0.359201014,1764.780029,104.9909973,0.750614464,0.462941736,0.347490763
7/15/2019,2019,Pitcher X,Left,5,3,Right,5,2,2,FASTBALL,94.84539795,16.78750038,-10.8366003,5.421350002,-1.660169959,5.889430046,2.460129976,-1.49169004,1982.160034,146.345993,0.09932325,0.41866532,0.0415832
7/15/2019,2019,Pitcher X,Left,5,4,Right,1,0,0,CHANGEUP,89.9240036,5.205080032,-11.82320023,5.338530064,-1.830250025,5.968470097,1.159629941,0.051370099,1800.219971,113.5159988,0.427588493,0.600631297,0.256823031
7/15/2019,2019,Pitcher X,Left,5,4,Right,2,1,0,FASTBALL,93.55180359,11.55500031,-9.136799812,5.40004015,-1.722059965,5.908510208,0.691433012,-0.053886,1959.310059,140.0469971,0.059012834,0.495815486,0.029259477
7/15/2019,2019,Pitcher X,Left,5,4,Right,3,2,0,FASTBALL,94.27490234,13.87889957,-9.567099571,5.372260094,-1.605010033,5.871600151,1.870079994,-0.332087994,2004.25,144.1239929,0.621413887,0.093922354,0.058364655
7/15/2019,2019,Pitcher X,Left,5,5,Right,1,0,0,CHANGEUP,89.48139954,1.707970023,-11.73260021,5.246640205,-1.799700022,6.059860229,2.106820107,-0.26188001,1840.430054,99.20880127,0.622058034,0.225245595,0.140115832
7/15/2019,2019,Pitcher X,Left,5,6,Right,1,0,0,SLIDER,84.75559998,-1.730919957,3.594369888,5.445950031,-1.825029969,5.585579872,2.493089914,-0.810550988,,310.3469849,0.056528609,0.1972491,0.011150217
7/15/2019,2019,Pitcher X,Left,5,6,Right,2,0,1,SLIDER,86.97480011,1.616050005,3.384269953,5.456059933,-1.625079989,5.656300068,1.399670005,0.887660027,2652.590088,237.6320038,0.712567627,0.565095484,0.402668748
7/15/2019,2019,Pitcher X,Left,5,6,Right,3,0,2,SLIDER,86.62760162,-2.00338006,5.250360012,5.394209862,-1.590280056,5.436560154,2.24458003,0.459686995,2793.879883,300.1520081,0.939890563,0.092994139,0.087404313
7/15/2019,2019,Pitcher X,Left,5,6,Right,4,0,2,FASTBALL,94.46170044,12.07199955,-8.910699844,5.312180042,-1.654320002,5.741849899,4.450429916,-1.525359988,1897.170044,141.9290009,0.004284073,0.634497523,0.002718234
7/15/2019,2019,Pitcher X,Left,5,6,Right,5,1,2,SLIDER,86.14880371,-3.252799988,3.584739923,5.306600094,-1.559679985,5.532179832,1.343539953,1.42553997,2718.629883,327.3569946,0.507643878,0.775363207,0.393608386
7/15/2019,2019,Pitcher X,Left,5,6,Right,6,2,2,FASTBALL,93.08820343,11.74190044,-9.782500267,5.330009937,-1.550430059,5.865890026,2.328609943,-0.213707,1990.170044,138.7850037,0.966783106,0.060437895,0.058430336
7/15/2019,2019,Pitcher X,Left,5,7,Right,1,0,0,FASTBALL,94.29399872,17.61529922,-7.731609821,5.442399979,-1.721060038,5.840579987,2.996360064,-1.488579988,1942.76001,155.1309967,0.008166956,0.561558664,0.004586225
7/15/2019,2019,Pitcher X,Left,5,7,Right,2,1,0,FASTBALL,94.04759979,15.74730015,-7.643449783,5.319819927,-1.734210014,5.864580154,2.499599934,-1.838979959,1981.170044,152.6629944,0.001589501,0.571656942,0.000908649
7/15/2019,2019,Pitcher X,Left,5,7,Right,3,2,0,FASTBALL,94.91750336,14.85560036,-9.418800354,5.340650082,-1.666399956,5.883019924,2.1042099,0.0139766,2003.849976,146.3930054,0.733751118,0.088237278,0.064744202
7/15/2019,2019,Pitcher X,Left,5,7,Right,4,2,1,SLIDER,86.6312027,-1.483960032,4.403709888,5.321650028,-1.777969956,5.555679798,0.99891597,-0.132193998,,299.1430054,0.522214293,0.550018728,0.287227641
7/15/2019,2019,Pitcher X,Left,5,7,Right,5,3,1,FASTBALL,94.27839661,17.13380051,-11.11530018,5.351089954,-1.656149983,5.917230129,1.62559998,0.317079991,1980.689941,146.2850037,0.492381901,0.068162344,0.033561905
7/15/2019,2019,Pitcher X,Left,5,8,Right,1,0,0,SLIDER,86.01439667,2.259140015,5.662449837,5.460299969,-1.707790017,5.656589985,1.932819963,0.295428991,,246.5749969,0.633294165,0.291179627,0.184402359
7/15/2019,2019,Pitcher X,Left,5,8,Right,2,0,1,SLIDER,85.75990295,-3.079890013,5.583429813,5.382080078,-1.649320006,5.55934,1.759389997,0.357499003,,308.605011,0.848077893,0.277521074,0.235359488
7/15/2019,2019,Pitcher X,Left,5,8,Right,3,0,2,SLIDER,86.5503006,-0.793673992,3.581530094,5.330359936,-1.641389966,5.420320034,1.208760023,0.568256974,2669.26001,293.5920105,0.749678314,0.442837834,0.331985921
7/15/2019,2019,Pitcher X,Left,6,1,Left,1,0,0,SLIDER,84.69450378,-0.288715988,2.648750067,5.544789791,-1.64309001,5.504099846,2.079289913,1.049800038,2537.580078,288.4639893,0.287049443,0.603727162,0.173299545
7/15/2019,2019,Pitcher X,Left,6,1,Left,2,1,0,FASTBALL,91.81929779,10.68980026,-7.593579769,5.314350128,-1.639639974,5.86879015,2.325139999,0.343856007,1942.640015,142.3890076,0.655832112,0.09848278,0.06458817
7/15/2019,2019,Pitcher X,Left,6,1,Left,3,1,1,SLIDER,86.66660309,0.352988988,3.221299887,5.280759811,-1.682690024,5.529399872,1.746389985,0.68017602,2675.959961,265.7810059,0.774046361,0.434621871,0.336417477
7/15/2019,2019,Pitcher X,Left,6,1,Left,4,1,2,SLIDER,86.74459839,-2.328399897,3.264719963,5.261889935,-1.660629988,5.60063982,1.594259977,0.547249019,2763.129883,322.5639954,0.884306431,0.359915316,0.318275429
7/15/2019,2019,Pitcher X,Left,6,1,Left,5,1,2,FASTBALL,93.56539917,13.2166996,-6.941579819,5.273880005,-1.622619987,5.83949995,3.140510082,-1.703179955,1932.689941,150.2870026,0.101237774,0.177560464,0.017975826
7/15/2019,2019,Pitcher X,Left,6,1,Left,6,2,2,FASTBALL,92.38220215,11.55169964,-7.127880096,5.301139832,-1.595370054,5.897520065,2.420020103,-0.278079987,1823.72998,146.076004,0.968208313,0.080241665,0.077690647
7/15/2019,2019,Pitcher X,Left,6,1,Left,7,2,2,SLIDER,86.61380005,3.084980011,3.447669983,5.292339802,-1.702090025,5.640910149,2.430919886,-0.70946902,2619.47998,219.151001,0.771265984,0.104059033,0.080257193
7/15/2019,2019,Pitcher X,Left,6,2,Right,1,0,0,FASTBALL,92.44860077,14.44779968,-6.252970219,5.502280235,-1.642820001,5.744639874,2.75383997,-0.438051999,1940.76001,154.6779938,0.484651387,0.164643109,0.079794511
